start,end,op_idx,op_name,wc,job_id,operator_grp,arrival,duration
35.0,38.15,8,Op9,2,10,O2,15.843160336681235,3.15
38.15,39.725,0,Op1,2,19,O4,34.256310016472206,1.575
37.0,39.8,5,Op6,4,14,O3,22.57292544923619,2.8
40.0,41.05,0,Op1,4,21,O3,37.379234423132026,1.05
39.725,41.300000000000004,0,Op1,2,18,O1,32.955303120001616,1.575
40.0,41.575,3,Op4,1,15,O2,25.25582894908022,1.575
42.0,43.225,0,Op1,0,21,O1,37.379234423132026,1.225
42.0,44.1,3,Op4,4,18,O2,32.955303120001616,2.1
41.300000000000004,44.45,8,Op9,2,19,O4,34.256310016472206,3.15
44.0,45.575,2,Op3,0,21,O1,37.379234423132026,1.575
44.1,46.025,2,Op3,4,2,O3,0.0,1.925
45.0,46.75,4,Op5,1,18,O2,32.955303120001616,1.75
45.0,47.1,5,Op6,2,19,O4,34.256310016472206,2.1
47.0,48.575,2,Op3,0,2,O1,0.0,1.575
48.575,49.625,1,Op2,0,17,O3,28.501712768056304,1.05
47.0,49.8,5,Op6,4,16,O2,27.275561631536668,2.8
2.0,3.575,7,Op8,4,4,O1,0.7750026203533505,1.575
1.0,4.15,8,Op9,2,0,O2,0.0,3.15
4.15,5.9,1,Op2,2,3,O4,0.0,1.75
5.0,7.1,3,Op4,4,5,O1,2.69576825208119,2.1
6.0,7.575,3,Op4,1,6,O4,3.0584987550749503,1.575
5.9,7.65,1,Op2,2,0,O2,0.0,1.75
8.0,9.05,0,Op1,4,5,O2,2.69576825208119,1.05
7.0,9.625,7,Op8,3,7,O3,6.7719958608702315,2.625
8.0,10.275,4,Op5,0,6,O1,3.0584987550749503,2.275
10.0,11.75,1,Op2,2,8,O2,7.0410611204498315,1.75
10.0,11.925,2,Op3,4,5,O3,2.69576825208119,1.925
11.0,12.75,2,Op3,3,6,O1,3.0584987550749503,1.75
11.75,13.5,1,Op2,2,7,O4,6.7719958608702315,1.75
13.0,14.05,0,Op1,4,6,O1,3.0584987550749503,1.05
14.05,15.100000000000001,0,Op1,4,9,O2,9.791130603892675,1.05
14.0,15.575,0,Op1,2,7,O4,6.7719958608702315,1.575
15.100000000000001,16.675,7,Op8,4,6,O1,3.0584987550749503,1.575
16.0,17.575,3,Op4,1,7,O4,6.7719958608702315,1.575
16.675,18.6,8,Op9,4,9,O2,9.791130603892675,1.925
17.0,19.275,4,Op5,0,11,O1,16.89509769942362,2.275
18.0,20.1,5,Op6,2,7,O4,6.7719958608702315,2.1
20.0,21.575,2,Op3,0,13,O1,19.33792781270209,1.575
19.0,21.625,7,Op8,3,12,O3,18.164831480395694,2.625
20.1,22.200000000000003,5,Op6,2,10,O2,15.843160336681235,2.1
22.0,23.82,6,Op7,3,12,O1,18.164831480395694,1.82
23.0,26.15,8,Op9,2,10,O2,15.843160336681235,3.15
24.0,26.8,5,Op6,4,12,O1,18.164831480395694,2.8
26.0,27.82,6,Op7,3,11,O3,16.89509769942362,1.82
26.15,28.25,5,Op6,2,14,O4,22.57292544923619,2.1
28.25,30.35,5,Op6,2,10,O2,15.843160336681235,2.1
29.0,30.575,3,Op4,1,15,O4,25.25582894908022,1.575
28.0,30.8,5,Op6,4,16,O1,27.275561631536668,2.8
31.0,32.575,0,Op1,2,10,O2,15.843160336681235,1.575
30.8,32.9,3,Op4,4,11,O3,16.89509769942362,2.1
32.0,33.82,6,Op7,3,12,O1,18.164831480395694,1.82
32.575,34.255,3,Op4,2,15,O4,25.25582894908022,1.68
33.0,34.575,2,Op3,0,1,O3,0.0,1.575
33.82,35.22,0,Op1,3,17,O2,28.501712768056304,1.4
34.0,35.575,7,Op8,4,12,O1,18.164831480395694,1.575
35.0,36.575,0,Op1,2,19,O4,34.256310016472206,1.575
36.575,38.150000000000006,0,Op1,2,11,O2,16.89509769942362,1.575
36.0,38.975,8,Op9,0,10,O1,15.843160336681235,2.975
39.0,40.05,0,Op1,4,21,O1,37.379234423132026,1.05
38.975,40.2,0,Op1,0,18,O3,32.955303120001616,1.225
39.0,40.575,3,Op4,1,22,O2,37.915861744365415,1.575
38.150000000000006,41.300000000000004,8,Op9,2,19,O4,34.256310016472206,3.15
41.0,42.4,0,Op1,3,21,O1,37.379234423132026,1.4
41.0,43.1,3,Op4,4,18,O2,32.955303120001616,2.1
42.0,44.1,5,Op6,2,19,O4,34.256310016472206,2.1
43.0,44.75,4,Op5,1,17,O1,28.501712768056304,1.75
43.1,45.025,8,Op9,4,22,O3,37.915861744365415,1.925
45.0,46.75,1,Op2,2,17,O2,28.501712768056304,1.75
46.0,47.575,2,Op3,0,21,O1,37.379234423132026,1.575
46.0,47.75,4,Op5,1,18,O4,32.955303120001616,1.75
47.0,48.75,2,Op3,3,20,O3,35.90951810774097,1.75
47.75,49.5,4,Op5,1,19,O2,34.256310016472206,1.75
48.0,49.68,3,Op4,2,24,O4,42.833620580600666,1.68
1.0,3.1,5,Op6,2,2,O2,0.0,2.1
2.0,3.575,7,Op8,4,4,O1,0.7750026203533505,1.575
3.1,4.675,0,Op1,2,3,O4,0.0,1.575
4.675,6.25,0,Op1,2,2,O2,0.0,1.575
5.0,6.575,3,Op4,1,5,O4,2.69576825208119,1.575
7.0,8.68,3,Op4,2,6,O2,3.0584987550749503,1.68
8.0,9.575,7,Op8,4,7,O3,6.7719958608702315,1.575
7.0,9.975,8,Op9,0,2,O1,0.0,2.975
8.68,10.254999999999999,0,Op1,2,5,O4,2.69576825208119,1.575
9.0,10.75,4,Op5,1,6,O2,3.0584987550749503,1.75
10.0,11.05,0,Op1,4,9,O1,9.791130603892675,1.05
11.0,12.575,2,Op3,0,5,O3,2.69576825208119,1.575
12.0,13.75,1,Op2,2,8,O2,7.0410611204498315,1.75
12.0,13.925,8,Op9,4,9,O1,9.791130603892675,1.925
13.75,15.5,1,Op2,2,7,O4,6.7719958608702315,1.75
15.0,16.925,2,Op3,4,6,O1,3.0584987550749503,1.925
16.0,17.575,0,Op1,2,7,O2,6.7719958608702315,1.575
17.0,19.275,4,Op5,0,11,O1,16.89509769942362,2.275
17.575,19.675,5,Op6,2,10,O4,15.843160336681235,2.1
19.275,20.5,0,Op1,0,6,O3,3.0584987550749503,1.225
19.675,21.355,3,Op4,2,7,O2,6.7719958608702315,1.68
20.0,21.82,6,Op7,3,11,O1,16.89509769942362,1.82
20.0,21.925,2,Op3,4,13,O4,19.33792781270209,1.925
21.0,23.975,8,Op9,0,10,O3,15.843160336681235,2.975
22.0,24.1,5,Op6,2,7,O2,6.7719958608702315,2.1
22.0,24.975,7,Op8,1,12,O4,18.164831480395694,2.975
23.0,25.1,3,Op4,4,11,O1,16.89509769942362,2.1
25.0,26.82,6,Op7,3,12,O3,18.164831480395694,1.82
26.0,28.1,5,Op6,2,14,O4,22.57292544923619,2.1
26.0,28.975,7,Op8,1,6,O2,3.0584987550749503,2.975
28.1,29.675,0,Op1,2,11,O1,16.89509769942362,1.575
27.0,29.8,5,Op6,4,12,O3,18.164831480395694,2.8
30.0,31.82,6,Op7,3,12,O1,18.164831480395694,1.82
31.0,32.575,7,Op8,4,1,O3,0.0,1.575
33.0,34.575,2,Op3,0,1,O3,0.0,1.575
32.0,34.625,7,Op8,3,12,O1,18.164831480395694,2.625
32.575,35.375,5,Op6,4,10,O2,15.843160336681235,2.8
36.0,37.4,0,Op1,3,18,O1,32.955303120001616,1.4
35.375,37.475,3,Op4,4,15,O4,25.25582894908022,2.1
36.0,37.575,0,Op1,2,10,O2,15.843160336681235,1.575
37.4,39.15,2,Op3,3,20,O3,35.90951810774097,1.75
38.0,39.575,3,Op4,1,15,O2,25.25582894908022,1.575
38.0,40.8,5,Op6,4,16,O1,27.275561631536668,2.8
38.0,41.15,8,Op9,2,10,O4,15.843160336681235,3.15
40.0,41.82,6,Op7,3,20,O3,35.90951810774097,1.82
41.0,42.225,0,Op1,0,19,O1,34.256310016472206,1.225
41.82,43.22,0,Op1,3,21,O2,37.379234423132026,1.4
42.0,43.75,1,Op2,2,23,O4,40.430500809269176,1.75
42.0,44.1,3,Op4,4,18,O3,32.955303120001616,2.1
43.0,45.975,8,Op9,0,19,O1,34.256310016472206,2.975
45.0,46.68,3,Op4,2,22,O2,37.915861744365415,1.68
45.0,46.75,4,Op5,1,18,O3,32.955303120001616,1.75
47.0,48.05,1,Op2,0,25,O3,46.804457948661465,1.05
46.68,48.36,3,Op4,2,24,O4,42.833620580600666,1.68
47.0,48.575,7,Op8,4,1,O2,0.0,1.575
48.36,49.935,0,Op1,2,21,O1,37.379234423132026,1.575
2.0,3.925,8,Op9,4,3,O1,0.0,1.925
1.0,4.15,8,Op9,2,0,O2,0.0,3.15
3.925,5.5,7,Op8,4,4,O3,0.7750026203533505,1.575
4.15,5.9,1,Op2,2,2,O4,0.0,1.75
6.0,7.575,3,Op4,1,6,O4,3.0584987550749503,1.575
5.9,8.0,5,Op6,2,0,O2,0.0,2.1
8.0,9.05,1,Op2,0,8,O3,7.0410611204498315,1.05
7.0,9.625,7,Op8,3,7,O1,6.7719958608702315,2.625
8.0,10.1,3,Op4,4,5,O2,2.69576825208119,2.1
9.05,11.325000000000001,4,Op5,0,6,O4,3.0584987550749503,2.275
10.0,11.4,0,Op1,3,9,O1,9.791130603892675,1.4
11.0,12.575,0,Op1,2,5,O2,2.69576825208119,1.575
12.0,13.925,2,Op3,4,6,O1,3.0584987550749503,1.925
12.575,14.674999999999999,5,Op6,2,3,O4,0.0,2.1
13.925,15.850000000000001,8,Op9,4,9,O3,9.791130603892675,1.925
15.850000000000001,16.900000000000002,0,Op1,4,6,O1,3.0584987550749503,1.05
16.0,17.75,1,Op2,2,7,O2,6.7719958608702315,1.75
17.0,18.575,7,Op8,4,6,O3,3.0584987550749503,1.575
17.0,19.275,4,Op5,0,11,O1,16.89509769942362,2.275
17.75,19.85,5,Op6,2,10,O4,15.843160336681235,2.1
18.575,20.5,2,Op3,4,5,O2,2.69576825208119,1.925
20.0,21.82,6,Op7,3,11,O1,16.89509769942362,1.82
20.0,23.15,8,Op9,2,10,O4,15.843160336681235,3.15
21.82,23.57,2,Op3,3,13,O3,19.33792781270209,1.75
22.0,24.1,3,Op4,4,11,O1,16.89509769942362,2.1
23.15,25.25,5,Op6,2,2,O2,0.0,2.1
25.0,26.225,0,Op1,0,11,O1,16.89509769942362,1.225
25.25,27.35,5,Op6,2,10,O4,15.843160336681235,2.1
26.0,27.575,7,Op8,4,12,O2,18.164831480395694,1.575
27.575,28.625,0,Op1,4,7,O3,6.7719958608702315,1.05
28.0,29.575,0,Op1,2,10,O2,15.843160336681235,1.575
29.575,31.255,3,Op4,2,15,O4,25.25582894908022,1.68
28.625,31.425,5,Op6,4,14,O1,22.57292544923619,2.8
30.0,31.82,6,Op7,3,12,O3,18.164831480395694,1.82
32.0,33.225,0,Op1,0,17,O1,28.501712768056304,1.225
32.0,33.575,3,Op4,1,15,O4,25.25582894908022,1.575
31.255,34.405,8,Op9,2,10,O2,15.843160336681235,3.15
32.0,34.8,5,Op6,4,12,O3,18.164831480395694,2.8
34.0,36.275,4,Op5,0,17,O1,28.501712768056304,2.275
35.0,36.575,0,Op1,2,19,O2,34.256310016472206,1.575
35.0,36.82,6,Op7,3,12,O3,18.164831480395694,1.82
37.0,38.05,1,Op2,0,17,O1,28.501712768056304,1.05
36.575,38.150000000000006,0,Op1,2,18,O4,32.955303120001616,1.575
37.0,39.8,5,Op6,4,16,O2,27.275561631536668,2.8
39.0,40.575,3,Op4,1,18,O4,32.955303120001616,1.575
39.0,40.75,2,Op3,3,20,O1,35.90951810774097,1.75
39.8,41.9,3,Op4,4,7,O3,6.7719958608702315,2.1
41.0,42.75,4,Op5,1,18,O4,32.955303120001616,1.75
41.0,42.82,6,Op7,3,20,O1,35.90951810774097,1.82
40.0,43.15,8,Op9,2,19,O2,34.256310016472206,3.15
42.0,44.8,5,Op6,4,7,O3,6.7719958608702315,2.8
44.0,46.1,5,Op6,2,19,O2,34.256310016472206,2.1
44.8,46.9,3,Op4,4,3,O1,0.0,2.1
46.9,48.475,7,Op8,4,12,O4,18.164831480395694,1.575
47.0,48.75,4,Op5,1,19,O2,34.256310016472206,1.75
2.0,3.575,7,Op8,4,4,O1,0.7750026203533505,1.575
1.0,4.15,8,Op9,2,0,O2,0.0,3.15
4.15,5.9,1,Op2,2,3,O4,0.0,1.75
5.0,7.1,3,Op4,4,5,O1,2.69576825208119,2.1
6.0,7.575,3,Op4,1,6,O4,3.0584987550749503,1.575
5.9,7.65,1,Op2,2,0,O2,0.0,1.75
8.0,9.05,0,Op1,4,5,O2,2.69576825208119,1.05
7.0,9.625,7,Op8,3,7,O3,6.7719958608702315,2.625
8.0,10.275,4,Op5,0,6,O1,3.0584987550749503,2.275
10.0,11.75,1,Op2,2,8,O2,7.0410611204498315,1.75
10.0,11.925,2,Op3,4,5,O3,2.69576825208119,1.925
11.75,13.5,1,Op2,2,7,O4,6.7719958608702315,1.75
11.925,13.850000000000001,2,Op3,4,0,O1,0.0,1.925
14.0,15.575,0,Op1,2,7,O2,6.7719958608702315,1.575
14.0,15.75,2,Op3,3,6,O1,3.0584987550749503,1.75
15.75,17.15,0,Op1,3,9,O3,9.791130603892675,1.4
16.0,17.68,3,Op4,2,7,O2,6.7719958608702315,1.68
17.68,19.255,0,Op1,2,6,O4,3.0584987550749503,1.575
17.0,19.8,5,Op6,4,10,O1,15.843160336681235,2.8
18.0,20.975,8,Op9,0,9,O3,9.791130603892675,2.975
21.0,22.925,8,Op9,4,10,O1,15.843160336681235,1.925
20.0,22.975,7,Op8,1,6,O4,3.0584987550749503,2.975
20.975,23.25,4,Op5,0,11,O2,16.89509769942362,2.275
22.925,24.85,2,Op3,4,13,O3,19.33792781270209,1.925
24.0,26.1,5,Op6,2,7,O2,6.7719958608702315,2.1
24.85,27.650000000000002,5,Op6,4,10,O1,15.843160336681235,2.8
26.0,27.82,6,Op7,3,11,O3,16.89509769942362,1.82
25.0,27.975,7,Op8,1,12,O4,18.164831480395694,2.975
28.0,29.68,3,Op4,2,15,O2,25.25582894908022,1.68
28.0,29.82,6,Op7,3,12,O3,18.164831480395694,1.82
29.68,31.78,5,Op6,2,14,O4,22.57292544923619,2.1
30.0,32.8,5,Op6,4,12,O3,18.164831480395694,2.8
31.78,33.355000000000004,0,Op1,2,10,O1,15.843160336681235,1.575
33.0,34.82,6,Op7,3,12,O3,18.164831480395694,1.82
33.355000000000004,35.035000000000004,3,Op4,2,15,O2,25.25582894908022,1.68
34.0,35.575,3,Op4,1,11,O4,16.89509769942362,1.575
34.0,36.8,5,Op6,4,16,O1,27.275561631536668,2.8
36.0,37.575,0,Op1,2,19,O2,34.256310016472206,1.575
35.0,37.625,7,Op8,3,12,O3,18.164831480395694,2.625
38.0,39.05,0,Op1,4,21,O3,37.379234423132026,1.05
37.575,39.150000000000006,0,Op1,2,11,O4,16.89509769942362,1.575
39.150000000000006,40.72500000000001,0,Op1,2,17,O1,28.501712768056304,1.575
40.0,41.225,0,Op1,0,21,O3,37.379234423132026,1.225
40.72500000000001,43.87500000000001,8,Op9,2,19,O2,34.256310016472206,3.15
42.0,43.925,8,Op9,4,10,O1,15.843160336681235,1.925
43.925,44.974999999999994,0,Op1,4,18,O3,32.955303120001616,1.05
44.0,45.05,1,Op2,0,23,O1,40.430500809269176,1.05
43.87500000000001,45.55500000000001,3,Op4,2,22,O4,37.915861744365415,1.68
45.0,46.75,2,Op3,3,20,O3,35.90951810774097,1.75
45.55500000000001,47.65500000000001,5,Op6,2,19,O2,34.256310016472206,2.1
46.0,48.1,3,Op4,4,24,O1,42.833620580600666,2.1
47.0,48.82,6,Op7,3,20,O3,35.90951810774097,1.82
1.0,2.6799999999999997,3,Op4,2,3,O2,0.0,1.68
1.0,3.975,7,Op8,1,4,O4,0.7750026203533505,2.975
3.0,4.68,3,Op4,2,3,O2,0.0,1.68
4.0,6.1,3,Op4,4,6,O1,3.0584987550749503,2.1
6.1,8.2,3,Op4,4,5,O3,2.69576825208119,2.1
7.0,8.75,4,Op5,1,6,O2,3.0584987550749503,1.75
8.0,9.05,1,Op2,0,8,O1,7.0410611204498315,1.05
9.05,10.100000000000001,1,Op2,0,3,O3,0.0,1.05
9.0,10.4,0,Op1,3,5,O2,2.69576825208119,1.4
8.75,11.725,7,Op8,1,7,O4,6.7719958608702315,2.975
10.0,11.925,2,Op3,4,6,O1,3.0584987550749503,1.925
11.0,12.575,2,Op3,0,5,O3,2.69576825208119,1.575
11.0,12.575,0,Op1,2,9,O2,9.791130603892675,1.575
12.0,13.05,0,Op1,4,6,O1,3.0584987550749503,1.05
13.0,16.15,8,Op9,2,9,O2,9.791130603892675,3.15
15.0,17.625,7,Op8,3,6,O1,3.0584987550749503,2.625
16.15,17.9,1,Op2,2,7,O4,6.7719958608702315,1.75
17.0,18.75,4,Op5,1,11,O2,16.89509769942362,1.75
16.0,18.8,5,Op6,4,10,O3,15.843160336681235,2.8
18.0,19.575,0,Op1,2,7,O4,6.7719958608702315,1.575
19.0,20.925,8,Op9,4,10,O2,15.843160336681235,1.925
19.0,21.625,7,Op8,3,12,O1,18.164831480395694,2.625
20.0,21.68,3,Op4,2,7,O4,6.7719958608702315,1.68
21.625,23.445,6,Op7,3,11,O3,16.89509769942362,1.82
21.0,23.8,5,Op6,4,10,O2,15.843160336681235,2.8
22.0,24.1,5,Op6,2,7,O4,6.7719958608702315,2.1
23.8,25.725,2,Op3,4,13,O1,19.33792781270209,1.925
25.725,26.775000000000002,0,Op1,4,10,O2,15.843160336681235,1.05
25.0,26.82,6,Op7,3,12,O3,18.164831480395694,1.82
26.0,27.68,3,Op4,2,11,O4,16.89509769942362,1.68
27.0,28.925,8,Op9,4,10,O1,15.843160336681235,1.925
27.68,29.78,5,Op6,2,14,O2,22.57292544923619,2.1
29.78,31.355,0,Op1,2,11,O4,16.89509769942362,1.575
28.925,31.725,5,Op6,4,12,O3,18.164831480395694,2.8
31.725,32.775,0,Op1,4,17,O1,28.501712768056304,1.05
32.0,33.575,3,Op4,1,15,O2,25.25582894908022,1.575
32.0,33.82,6,Op7,3,12,O3,18.164831480395694,1.82
33.0,34.575,0,Op1,2,18,O4,32.955303120001616,1.575
33.0,35.275,4,Op5,0,17,O1,28.501712768056304,2.275
35.0,36.4,0,Op1,3,19,O3,34.256310016472206,1.4
34.575,36.675000000000004,5,Op6,2,16,O2,27.275561631536668,2.1
36.0,37.05,1,Op2,0,17,O1,28.501712768056304,1.05
35.0,37.1,3,Op4,4,15,O4,25.25582894908022,2.1
37.0,38.75,2,Op3,3,20,O3,35.90951810774097,1.75
38.0,39.68,3,Op4,2,18,O4,32.955303120001616,1.68
39.0,40.82,6,Op7,3,20,O3,35.90951810774097,1.82
38.0,40.975,7,Op8,1,12,O2,18.164831480395694,2.975
39.68,41.255,0,Op1,2,21,O1,37.379234423132026,1.575
41.0,43.1,3,Op4,4,22,O3,37.915861744365415,2.1
42.0,43.575,0,Op1,2,21,O4,37.379234423132026,1.575
42.0,43.75,4,Op5,1,18,O2,32.955303120001616,1.75
43.1,45.025,8,Op9,4,19,O1,34.256310016472206,1.925
44.0,45.75,2,Op3,3,21,O3,37.379234423132026,1.75
45.0,46.75,1,Op2,2,23,O4,40.430500809269176,1.75
45.025,46.949999999999996,8,Op9,4,22,O2,37.915861744365415,1.925
47.0,48.75,1,Op2,2,25,O2,46.804457948661465,1.75
46.949999999999996,49.74999999999999,5,Op6,4,19,O1,34.256310016472206,2.8
47.0,49.975,7,Op8,1,22,O4,37.915861744365415,2.975
1.0,2.575,0,Op1,2,0,O2,0.0,1.575
2.0,3.575,7,Op8,4,4,O1,0.7750026203533505,1.575
2.575,4.15,0,Op1,2,1,O4,0.0,1.575
3.0,4.575,3,Op4,1,5,O2,2.69576825208119,1.575
5.0,6.575,0,Op1,2,5,O2,2.69576825208119,1.575
6.575,8.255,3,Op4,2,6,O4,3.0584987550749503,1.68
7.0,8.575,2,Op3,0,5,O1,2.69576825208119,1.575
7.0,9.975,7,Op8,1,7,O2,6.7719958608702315,2.975
10.0,11.75,1,Op2,2,8,O2,7.0410611204498315,1.75
11.0,12.05,1,Op2,0,7,O3,6.7719958608702315,1.05
11.0,12.75,4,Op5,1,6,O1,3.0584987550749503,1.75
11.75,13.325,0,Op1,2,9,O4,9.791130603892675,1.575
13.0,14.225,0,Op1,0,7,O1,6.7719958608702315,1.225
13.0,14.925,2,Op3,4,6,O2,3.0584987550749503,1.925
15.0,16.05,0,Op1,4,6,O1,3.0584987550749503,1.05
14.0,17.15,8,Op9,2,9,O4,9.791130603892675,3.15
17.0,18.575,3,Op4,1,7,O2,6.7719958608702315,1.575
18.575,20.325,4,Op5,1,11,O1,16.89509769942362,1.75
18.0,20.8,5,Op6,4,10,O3,15.843160336681235,2.8
19.0,21.1,5,Op6,2,7,O2,6.7719958608702315,2.1
20.8,22.375,7,Op8,4,6,O4,3.0584987550749503,1.575
21.0,22.82,6,Op7,3,11,O1,16.89509769942362,1.82
22.375,24.3,8,Op9,4,10,O3,15.843160336681235,1.925
23.0,25.1,5,Op6,2,14,O4,22.57292544923619,2.1
23.0,25.975,7,Op8,1,12,O2,18.164831480395694,2.975
25.0,26.575,2,Op3,0,13,O1,19.33792781270209,1.575
26.0,27.68,3,Op4,2,15,O4,25.25582894908022,1.68
25.0,27.8,5,Op6,4,10,O3,15.843160336681235,2.8
28.0,29.68,3,Op4,2,15,O4,25.25582894908022,1.68
28.0,29.82,6,Op7,3,12,O1,18.164831480395694,1.82
27.8,29.900000000000002,3,Op4,4,11,O2,16.89509769942362,2.1
30.0,31.05,0,Op1,4,11,O2,16.89509769942362,1.05
29.68,31.255,0,Op1,2,10,O3,15.843160336681235,1.575
31.0,32.225,0,Op1,0,17,O1,28.501712768056304,1.225
33.0,34.05,0,Op1,4,18,O1,32.955303120001616,1.05
33.0,34.75,4,Op5,1,17,O4,28.501712768056304,1.75
32.0,35.15,8,Op9,2,10,O2,15.843160336681235,3.15
35.0,36.4,0,Op1,3,19,O4,34.256310016472206,1.4
34.05,36.849999999999994,5,Op6,4,16,O3,27.275561631536668,2.8
36.0,37.75,1,Op2,2,17,O2,28.501712768056304,1.75
36.849999999999994,38.949999999999996,3,Op4,4,18,O1,32.955303120001616,2.1
38.0,39.75,2,Op3,3,20,O3,35.90951810774097,1.75
37.75,39.85,5,Op6,2,12,O4,18.164831480395694,2.1
39.75,41.15,0,Op1,3,21,O2,37.379234423132026,1.4
39.0,41.975,8,Op9,0,19,O1,34.256310016472206,2.975
41.0,42.68,3,Op4,2,22,O4,37.915861744365415,1.68
41.15,42.97,6,Op7,3,20,O3,35.90951810774097,1.82
42.0,43.05,0,Op1,4,21,O1,37.379234423132026,1.05
42.0,43.75,4,Op5,1,18,O2,32.955303120001616,1.75
44.0,45.05,1,Op2,0,23,O3,40.430500809269176,1.05
44.0,45.82,6,Op7,3,12,O1,18.164831480395694,1.82
44.0,45.925,2,Op3,4,21,O2,37.379234423132026,1.925
43.0,46.15,8,Op9,2,22,O4,37.915861744365415,3.15
47.0,48.575,3,Op4,1,24,O4,42.833620580600666,1.575
46.0,48.625,7,Op8,3,12,O1,18.164831480395694,2.625
46.0,48.8,5,Op6,4,21,O2,37.379234423132026,2.8
48.0,49.05,1,Op2,0,25,O3,46.804457948661465,1.05
1.0,2.6799999999999997,3,Op4,2,1,O2,0.0,1.68
2.0,3.575,7,Op8,4,4,O3,0.7750026203533505,1.575
2.6799999999999997,4.359999999999999,3,Op4,2,2,O4,0.0,1.68
3.0,4.575,3,Op4,1,5,O2,2.69576825208119,1.575
4.359999999999999,5.935,0,Op1,2,3,O1,0.0,1.575
5.0,6.225,0,Op1,0,5,O3,2.69576825208119,1.225
6.0,7.575,3,Op4,1,6,O4,3.0584987550749503,1.575
5.935,8.035,5,Op6,2,2,O2,0.0,2.1
7.0,8.925,2,Op3,4,5,O1,2.69576825208119,1.925
7.0,9.625,7,Op8,3,7,O3,6.7719958608702315,2.625
8.0,9.75,4,Op5,1,6,O4,3.0584987550749503,1.75
10.0,11.575,2,Op3,0,6,O1,3.0584987550749503,1.575
10.0,11.75,1,Op2,2,8,O2,7.0410611204498315,1.75
12.0,13.05,0,Op1,4,6,O1,3.0584987550749503,1.05
11.75,13.5,1,Op2,2,7,O4,6.7719958608702315,1.75
13.5,15.075,0,Op1,2,9,O3,9.791130603892675,1.575
15.075,16.65,0,Op1,2,7,O4,6.7719958608702315,1.575
14.0,16.975,7,Op8,1,6,O2,3.0584987550749503,2.975
16.0,17.575,2,Op3,0,3,O1,0.0,1.575
16.0,18.1,3,Op4,4,2,O3,0.0,2.1
17.0,18.68,3,Op4,2,7,O2,6.7719958608702315,1.68
18.0,19.75,2,Op3,3,3,O1,0.0,1.75
19.0,20.75,4,Op5,1,11,O2,16.89509769942362,1.75
20.0,21.925,2,Op3,4,3,O1,0.0,1.925
19.0,21.975,8,Op9,0,9,O3,9.791130603892675,2.975
20.75,23.725,7,Op8,1,12,O4,18.164831480395694,2.975
23.0,24.575,2,Op3,0,1,O1,0.0,1.575
21.925,24.725,5,Op6,4,10,O2,15.843160336681235,2.8
23.0,24.82,6,Op7,3,11,O3,16.89509769942362,1.82
25.0,27.1,5,Op6,2,7,O2,6.7719958608702315,2.1
26.0,27.82,6,Op7,3,12,O1,18.164831480395694,1.82
26.0,28.1,3,Op4,4,15,O3,25.25582894908022,2.1
27.1,29.200000000000003,5,Op6,2,14,O4,22.57292544923619,2.1
29.0,30.05,0,Op1,4,17,O3,28.501712768056304,1.05
29.0,30.575,3,Op4,1,11,O2,16.89509769942362,1.575
29.0,31.975,8,Op9,0,10,O1,15.843160336681235,2.975
31.0,32.575,0,Op1,2,11,O2,16.89509769942362,1.575
31.0,32.75,2,Op3,3,13,O3,19.33792781270209,1.75
30.05,32.85,5,Op6,4,16,O4,27.275561631536668,2.8
33.0,34.575,0,Op1,2,18,O2,32.955303120001616,1.575
33.0,35.275,4,Op5,0,17,O1,28.501712768056304,2.275
35.0,36.4,0,Op1,3,19,O3,34.256310016472206,1.4
34.575,36.675000000000004,5,Op6,2,10,O4,15.843160336681235,2.1
36.0,37.05,1,Op2,0,17,O1,28.501712768056304,1.05
35.0,37.8,5,Op6,4,12,O2,18.164831480395694,2.8
37.0,38.575,0,Op1,2,10,O4,15.843160336681235,1.575
37.0,38.75,2,Op3,3,20,O3,35.90951810774097,1.75
38.0,39.225,0,Op1,0,21,O1,37.379234423132026,1.225
38.575,40.255,3,Op4,2,15,O2,25.25582894908022,1.68
39.0,40.925,8,Op9,4,19,O3,34.256310016472206,1.925
40.0,41.82,6,Op7,3,12,O1,18.164831480395694,1.82
40.255,43.405,8,Op9,2,10,O4,15.843160336681235,3.15
41.0,43.8,5,Op6,4,19,O2,34.256310016472206,2.8
43.0,44.05,1,Op2,0,23,O3,40.430500809269176,1.05
42.0,44.625,7,Op8,3,12,O1,18.164831480395694,2.625
44.0,45.68,3,Op4,2,24,O2,42.833620580600666,1.68
45.68,47.255,0,Op1,2,21,O4,37.379234423132026,1.575
45.0,47.275,4,Op5,0,19,O1,34.256310016472206,2.275
46.0,47.82,6,Op7,3,20,O3,35.90951810774097,1.82
46.0,48.1,3,Op4,4,18,O2,32.955303120001616,2.1
2.0,3.575,7,Op8,4,4,O1,0.7750026203533505,1.575
1.0,4.15,8,Op9,2,0,O2,0.0,3.15
4.15,6.25,5,Op6,2,2,O4,0.0,2.1
5.0,7.1,3,Op4,4,5,O1,2.69576825208119,2.1
6.0,7.575,3,Op4,1,6,O2,3.0584987550749503,1.575
7.0,8.75,1,Op2,2,2,O4,0.0,1.75
8.0,9.05,0,Op1,4,5,O1,2.69576825208119,1.05
7.0,9.625,7,Op8,3,7,O3,6.7719958608702315,2.625
