Episode,Timestamp,Agent_Count,Type
972,0.0,4,Simultaneous
972,25.25,2,Simultaneous
972,44.98,4,Simultaneous
972,46.12,2,Simultaneous
972,28.93,2,Conflict
972,66.67,3,Conflict
972,68.38,2,Conflict
972,87.18,2,Conflict
972,96.17,3,Conflict
973,0.0,4,Simultaneous
973,32.1,2,Simultaneous
973,61.9,2,Simultaneous
973,63.13,2,Simultaneous
973,15.59,2,Conflict
973,15.8,3,Conflict
974,0.0,4,Simultaneous
974,47.38,2,Simultaneous
974,80.51,3,Simultaneous
974,99.96,2,Simultaneous
974,7.0,2,Conflict
974,19.05,2,Conflict
974,69.77,4,Conflict
975,0.0,4,Simultaneous
975,7.31,3,Simultaneous
975,59.63,2,Simultaneous
975,88.8,2,Simultaneous
975,5.54,2,Conflict
975,75.51,3,Conflict
975,89.85,2,Conflict
976,0.0,4,Simultaneous
976,20.89,3,Simultaneous
976,27.77,4,Simultaneous
976,76.34,2,Simultaneous
976,8.48,3,Conflict
976,11.77,4,Conflict
976,49.02,2,Conflict
976,51.36,3,Conflict
977,0.0,4,Simultaneous
977,1.19,3,Simultaneous
977,39.82,2,Simultaneous
977,49.61,3,Simultaneous
977,16.9,2,Conflict
977,52.1,2,Conflict
977,96.03,2,Conflict
978,0.0,4,Simultaneous
978,4.18,2,Simultaneous
978,18.6,2,Simultaneous
978,63.37,3,Simultaneous
978,8.52,2,Conflict
978,19.75,2,Conflict
978,48.0,2,Conflict
979,0.0,4,Simultaneous
979,6.24,2,Simultaneous
979,7.41,2,Simultaneous
979,75.8,2,Simultaneous
979,4.51,2,Conflict
979,26.4,2,Conflict
979,37.3,3,Conflict
979,67.96,4,Conflict
979,77.39,4,Conflict
980,0.0,4,Simultaneous
980,50.94,2,Simultaneous
980,71.32,2,Simultaneous
980,78.35,2,Simultaneous
980,54.8,2,Conflict
980,69.09,2,Conflict
981,0.0,4,Simultaneous
981,21.03,3,Simultaneous
981,26.89,3,Simultaneous
981,52.88,3,Simultaneous
982,0.0,4,Simultaneous
982,20.98,2,Simultaneous
982,39.23,3,Simultaneous
982,67.55,2,Simultaneous
982,23.21,2,Conflict
982,39.55,2,Conflict
982,50.06,3,Conflict
982,51.03,2,Conflict
982,87.45,2,Conflict
983,0.0,4,Simultaneous
983,23.61,2,Simultaneous
983,67.78,3,Simultaneous
983,77.5,2,Simultaneous
984,0.0,4,Simultaneous
984,16.04,2,Simultaneous
984,76.2,2,Simultaneous
984,93.49,2,Simultaneous
985,0.0,4,Simultaneous
985,7.98,3,Simultaneous
985,43.25,2,Simultaneous
985,75.26,2,Simultaneous
985,45.33,2,Conflict
985,69.87,3,Conflict
986,0.0,4,Simultaneous
986,5.64,2,Simultaneous
986,31.68,3,Simultaneous
986,87.34,4,Simultaneous
986,62.15,2,Conflict
986,67.39,2,Conflict
987,0.0,4,Simultaneous
987,35.93,2,Simultaneous
987,46.04,2,Simultaneous
987,89.76,3,Simultaneous
987,26.77,2,Conflict
988,0.0,4,Simultaneous
988,23.86,2,Simultaneous
988,26.08,2,Simultaneous
988,45.36,4,Simultaneous
988,77.78,2,Conflict
989,0.0,4,Simultaneous
989,7.36,3,Simultaneous
989,18.62,3,Simultaneous
989,28.87,4,Simultaneous
989,70.96,3,Conflict
989,83.24,4,Conflict
989,95.83,2,Conflict
990,0.0,4,Simultaneous
990,3.73,2,Simultaneous
990,6.16,4,Simultaneous
990,96.99,2,Simultaneous
990,36.02,3,Conflict
990,63.78,3,Conflict
990,99.49,2,Conflict
991,0.0,4,Simultaneous
991,33.22,2,Simultaneous
991,34.54,4,Simultaneous
991,86.89,3,Simultaneous
991,50.69,3,Conflict
992,0.0,4,Simultaneous
992,18.12,2,Simultaneous
992,57.99,2,Simultaneous
992,96.52,4,Simultaneous
992,2.29,2,Conflict
992,56.18,3,Conflict
992,82.1,3,Conflict
992,99.12,3,Conflict
993,0.0,4,Simultaneous
993,22.99,4,Simultaneous
993,34.86,2,Simultaneous
993,58.55,4,Simultaneous
994,0.0,4,Simultaneous
994,9.59,2,Simultaneous
994,14.44,2,Simultaneous
994,86.86,3,Simultaneous
994,2.7,2,Conflict
994,3.35,2,Conflict
994,55.66,2,Conflict
994,57.9,3,Conflict
994,88.44,2,Conflict
995,0.0,4,Simultaneous
995,1.33,2,Simultaneous
995,40.07,2,Simultaneous
995,49.49,2,Simultaneous
996,0.0,4,Simultaneous
996,21.1,3,Simultaneous
996,47.03,3,Simultaneous
996,87.36,3,Simultaneous
996,82.12,2,Conflict
997,0.0,4,Simultaneous
997,1.52,3,Simultaneous
997,2.33,4,Simultaneous
997,5.91,2,Simultaneous
997,17.31,3,Conflict
997,50.31,2,Conflict
997,66.89,3,Conflict
998,0.0,4,Simultaneous
998,15.43,2,Simultaneous
998,19.2,2,Simultaneous
998,79.0,2,Simultaneous
999,0.0,4,Simultaneous
999,2.68,2,Simultaneous
999,4.46,2,Simultaneous
999,40.49,3,Simultaneous
999,11.16,4,Conflict
999,18.87,3,Conflict
999,43.1,2,Conflict
999,52.05,2,Conflict
999,95.69,2,Conflict
1000,0.0,4,Simultaneous
1000,33.84,3,Simultaneous
1000,54.65,3,Simultaneous
1000,96.93,2,Simultaneous
1000,32.77,3,Conflict
1000,42.81,2,Conflict
1000,86.21,2,Conflict
1001,0.0,4,Simultaneous
1001,62.2,4,Simultaneous
1001,66.85,3,Simultaneous
1001,80.81,2,Simultaneous
1001,13.21,2,Conflict
1001,78.8,3,Conflict
1002,0.0,4,Simultaneous
1002,34.9,2,Simultaneous
1002,48.86,2,Simultaneous
1002,63.32,3,Simultaneous
1002,69.24,3,Conflict
1003,0.0,4,Simultaneous
1003,34.06,2,Simultaneous
1003,60.39,2,Simultaneous
1003,99.57,2,Simultaneous
1003,40.0,2,Conflict
1003,48.71,3,Conflict
1004,0.0,4,Simultaneous
1004,0.7,2,Simultaneous
1004,34.37,3,Simultaneous
1004,49.88,2,Simultaneous
1004,7.67,2,Conflict
1004,18.69,2,Conflict
1004,22.6,3,Conflict
1004,50.77,4,Conflict
1005,0.0,4,Simultaneous
1005,23.58,4,Simultaneous
1005,39.96,2,Simultaneous
1005,86.14,2,Simultaneous
1005,26.05,3,Conflict
1005,33.16,2,Conflict
1005,44.2,2,Conflict
1005,62.48,2,Conflict
1005,82.84,2,Conflict
1006,0.0,4,Simultaneous
1006,12.87,3,Simultaneous
1006,26.5,2,Simultaneous
1006,34.22,3,Simultaneous
1007,0.0,4,Simultaneous
1007,7.68,2,Simultaneous
1007,58.96,2,Simultaneous
1007,95.59,2,Simultaneous
1007,43.48,3,Conflict
1007,43.53,4,Conflict
1007,47.49,2,Conflict
1007,62.45,4,Conflict
1007,63.41,2,Conflict
1007,87.14,2,Conflict
1007,88.8,2,Conflict
1008,0.0,4,Simultaneous
1008,13.65,3,Simultaneous
1008,21.83,2,Simultaneous
1008,25.3,2,Simultaneous
1008,28.46,2,Simultaneous
1008,57.22,3,Simultaneous
1008,59.77,2,Conflict
1008,62.52,2,Conflict
1008,96.38,4,Conflict
1009,0.0,4,Simultaneous
1009,17.24,4,Simultaneous
1009,22.0,3,Simultaneous
1009,45.5,3,Simultaneous
1009,15.67,2,Conflict
1009,22.66,2,Conflict
1009,51.51,2,Conflict
1010,0.0,4,Simultaneous
1010,9.66,2,Simultaneous
1010,15.81,2,Simultaneous
1010,55.64,4,Simultaneous
1010,52.39,2,Conflict
1010,59.83,3,Conflict
1010,97.74,3,Conflict
1011,0.0,4,Simultaneous
1011,18.34,2,Simultaneous
1011,27.07,3,Simultaneous
1011,51.37,3,Simultaneous
1011,20.8,2,Conflict
1011,23.99,2,Conflict
1011,30.97,2,Conflict
1011,46.52,2,Conflict
1011,55.18,2,Conflict
1011,61.49,3,Conflict
1011,67.74,3,Conflict
1012,0.0,4,Simultaneous
1012,39.23,2,Simultaneous
1012,40.48,3,Simultaneous
1012,93.51,2,Simultaneous
1012,65.91,4,Conflict
1013,0.0,4,Simultaneous
1013,19.98,4,Simultaneous
1013,29.81,2,Simultaneous
1013,69.36,2,Simultaneous
1013,44.31,2,Conflict
1014,0.0,4,Simultaneous
1014,41.07,2,Simultaneous
1014,58.65,2,Simultaneous
1014,98.36,3,Simultaneous
1015,0.0,4,Simultaneous
1015,26.23,2,Simultaneous
1015,46.1,3,Simultaneous
1015,79.26,2,Simultaneous
1015,34.39,3,Conflict
1015,80.78,3,Conflict
1016,0.0,4,Simultaneous
1016,26.69,2,Simultaneous
1016,46.21,2,Simultaneous
1016,99.55,2,Simultaneous
1016,1.47,3,Conflict
1016,48.47,2,Conflict
1016,62.49,2,Conflict
1016,74.49,4,Conflict
1017,0.0,4,Simultaneous
1017,31.28,2,Simultaneous
1017,31.64,3,Simultaneous
1017,59.01,2,Simultaneous
1017,69.71,3,Simultaneous
1017,89.85,2,Simultaneous
1017,31.55,2,Conflict
1017,62.55,2,Conflict
1018,0.0,4,Simultaneous
1018,19.98,2,Simultaneous
1018,32.02,2,Simultaneous
1018,47.07,3,Simultaneous
1019,0.0,4,Simultaneous
1019,27.56,2,Simultaneous
1019,63.28,3,Simultaneous
1019,97.35,2,Simultaneous
1019,6.71,3,Conflict
1019,23.76,3,Conflict
1020,0.0,4,Simultaneous
1020,8.69,2,Simultaneous
1020,51.02,2,Simultaneous
1020,68.42,3,Simultaneous
1020,27.58,2,Conflict
1020,58.04,2,Conflict
1021,0.0,4,Simultaneous
1021,1.28,4,Simultaneous
1021,3.6,2,Simultaneous
1021,43.0,3,Simultaneous
1021,80.59,3,Simultaneous
1021,94.2,2,Simultaneous
1021,3.03,2,Conflict
1021,16.99,2,Conflict
1022,0.0,4,Simultaneous
1022,49.52,2,Simultaneous
1022,53.81,2,Simultaneous
1022,70.96,2,Simultaneous
1023,0.0,4,Simultaneous
1023,79.93,4,Simultaneous
1023,79.98,2,Simultaneous
1023,93.94,4,Simultaneous
1023,83.3,2,Conflict
1024,0.0,4,Simultaneous
1024,40.2,2,Simultaneous
1024,79.11,2,Simultaneous
1024,96.38,3,Simultaneous
1024,10.63,3,Conflict
1024,27.4,2,Conflict
1024,76.27,2,Conflict
1024,98.38,2,Conflict
1025,0.0,4,Simultaneous
1025,8.81,2,Simultaneous
1025,14.51,3,Simultaneous
1025,50.4,2,Simultaneous
1025,67.4,3,Simultaneous
1025,71.97,2,Simultaneous
1025,25.28,2,Conflict
1025,72.6,2,Conflict
1025,75.2,2,Conflict
1025,78.63,3,Conflict
1025,79.26,3,Conflict
1025,85.19,3,Conflict
1025,95.23,2,Conflict
1026,0.0,4,Simultaneous
1026,42.71,3,Simultaneous
1026,85.91,2,Simultaneous
1026,96.93,2,Simultaneous
1026,6.61,3,Conflict
1026,38.87,3,Conflict
1027,0.0,4,Simultaneous
1027,50.09,3,Simultaneous
1027,75.75,3,Simultaneous
1027,80.4,4,Simultaneous
1027,30.6,2,Conflict
1027,49.95,2,Conflict
1027,56.19,2,Conflict
1027,57.29,2,Conflict
1027,69.28,2,Conflict
1027,80.1,3,Conflict
1027,94.08,2,Conflict
1028,0.0,4,Simultaneous
1028,23.62,2,Simultaneous
1028,55.74,2,Simultaneous
1028,74.52,4,Simultaneous
1028,22.44,2,Conflict
1028,62.13,3,Conflict
1029,0.0,4,Simultaneous
1029,23.08,3,Simultaneous
1029,48.32,2,Simultaneous
1029,90.29,3,Simultaneous
1029,24.53,3,Conflict
1029,54.68,4,Conflict
1029,83.06,2,Conflict
1030,0.0,4,Simultaneous
1030,16.42,4,Simultaneous
1030,35.82,3,Simultaneous
1030,79.65,2,Simultaneous
1030,28.92,3,Conflict
1030,80.45,3,Conflict
1030,91.01,3,Conflict
1031,0.0,4,Simultaneous
1031,49.2,2,Simultaneous
1031,67.39,2,Simultaneous
1031,80.91,4,Simultaneous
1032,0.0,4,Simultaneous
1032,3.12,2,Simultaneous
1032,9.33,3,Simultaneous
1032,34.86,4,Simultaneous
1032,7.19,2,Conflict
1032,20.07,2,Conflict
1032,39.81,2,Conflict
1032,43.81,2,Conflict
1032,97.61,3,Conflict
1033,0.0,4,Simultaneous
1033,18.52,2,Simultaneous
1033,31.32,2,Simultaneous
1033,82.73,3,Simultaneous
1034,0.0,4,Simultaneous
1034,6.73,3,Simultaneous
1034,82.76,3,Simultaneous
1034,87.14,3,Simultaneous
1034,8.32,4,Conflict
1034,83.37,2,Conflict
1035,0.0,4,Simultaneous
1035,82.84,2,Simultaneous
1035,85.29,4,Simultaneous
1035,99.33,3,Simultaneous
1035,0.51,2,Conflict
1035,47.49,2,Conflict
1035,90.47,2,Conflict
1036,0.0,4,Simultaneous
1036,13.13,2,Simultaneous
1036,55.34,2,Simultaneous
1036,76.28,3,Simultaneous
1036,7.74,2,Conflict
1036,49.04,2,Conflict
1036,51.51,2,Conflict
1037,0.0,4,Simultaneous
1037,12.58,2,Simultaneous
1037,41.56,2,Simultaneous
1037,42.01,3,Simultaneous
1037,76.34,2,Simultaneous
1037,83.73,4,Simultaneous
1037,34.22,2,Conflict
1037,55.6,3,Conflict
1037,56.29,3,Conflict
1037,71.77,3,Conflict
1037,79.69,3,Conflict
1038,0.0,4,Simultaneous
1038,6.82,2,Simultaneous
1038,23.63,2,Simultaneous
1038,26.2,3,Simultaneous
1038,41.94,2,Simultaneous
1038,96.55,3,Simultaneous
1038,2.93,2,Conflict
1038,74.78,3,Conflict
1039,0.0,4,Simultaneous
1039,8.87,2,Simultaneous
1039,20.03,2,Simultaneous
1039,43.28,3,Simultaneous
1040,0.0,4,Simultaneous
1040,33.84,3,Simultaneous
1040,49.52,3,Simultaneous
1040,50.69,2,Simultaneous
1040,54.92,3,Conflict
1040,56.79,4,Conflict
1040,81.06,2,Conflict
1040,87.73,2,Conflict
1040,98.41,2,Conflict
1041,0.0,4,Simultaneous
1041,41.52,3,Simultaneous
1041,46.44,3,Simultaneous
1041,67.78,2,Simultaneous
1041,91.37,2,Conflict
1042,0.0,4,Simultaneous
1042,35.41,2,Simultaneous
1042,43.77,2,Simultaneous
1042,48.77,3,Simultaneous
1042,43.53,2,Conflict
1042,69.02,3,Conflict
1042,70.86,3,Conflict
1042,78.09,3,Conflict
1043,0.0,4,Simultaneous
1043,19.9,3,Simultaneous
1043,28.04,4,Simultaneous
1043,31.07,2,Simultaneous
1043,15.12,2,Conflict
1043,35.8,4,Conflict
1043,68.55,2,Conflict
1043,82.0,2,Conflict
1044,0.0,4,Simultaneous
1044,5.66,2,Simultaneous
1044,77.65,2,Simultaneous
1044,81.09,3,Simultaneous
1044,10.63,2,Conflict
1044,49.14,2,Conflict
1044,59.89,3,Conflict
1044,60.49,3,Conflict
1044,68.97,3,Conflict
1044,78.48,2,Conflict
1044,99.57,3,Conflict
1045,0.0,4,Simultaneous
1045,80.92,2,Simultaneous
1045,91.5,2,Simultaneous
1045,94.34,4,Simultaneous
1045,25.81,2,Conflict
1046,0.0,4,Simultaneous
1046,30.01,4,Simultaneous
1046,70.69,2,Simultaneous
1046,80.49,3,Simultaneous
1046,27.78,3,Conflict
1046,80.46,2,Conflict
1047,0.0,4,Simultaneous
1047,55.76,2,Simultaneous
1047,61.53,2,Simultaneous
1047,62.61,2,Simultaneous
1047,69.55,3,Conflict
1047,80.54,3,Conflict
1047,94.14,2,Conflict
1048,0.0,4,Simultaneous
1048,24.12,2,Simultaneous
1048,44.18,3,Simultaneous
1048,53.76,2,Simultaneous
1048,32.87,2,Conflict
1048,68.49,2,Conflict
1048,86.93,3,Conflict
1048,89.84,2,Conflict
1049,0.0,4,Simultaneous
1049,40.54,2,Simultaneous
1049,53.63,3,Simultaneous
1049,84.78,2,Simultaneous
1049,66.05,4,Conflict
1050,0.0,4,Simultaneous
1050,52.37,2,Simultaneous
1050,63.82,3,Simultaneous
1050,67.65,3,Simultaneous
1050,29.98,2,Conflict
1051,0.0,4,Simultaneous
1051,7.74,2,Simultaneous
1051,9.95,3,Simultaneous
1051,20.58,2,Simultaneous
1051,82.0,3,Conflict
1052,0.0,4,Simultaneous
1052,39.49,2,Simultaneous
1052,43.32,3,Simultaneous
1052,75.52,2,Simultaneous
1052,49.77,2,Conflict
1053,0.0,4,Simultaneous
1053,15.68,2,Simultaneous
1053,60.51,2,Simultaneous
1053,88.43,2,Simultaneous
1053,21.46,2,Conflict
1053,50.97,2,Conflict
1053,60.95,2,Conflict
1053,76.31,4,Conflict
1053,82.68,2,Conflict
1054,0.0,4,Simultaneous
1054,40.18,3,Simultaneous
1054,86.96,2,Simultaneous
1054,95.02,2,Simultaneous
1054,43.52,2,Conflict
1054,70.36,2,Conflict
1055,0.0,4,Simultaneous
1055,36.46,2,Simultaneous
1055,65.29,4,Simultaneous
1055,81.89,2,Simultaneous
1055,69.7,3,Conflict
1056,0.0,4,Simultaneous
1056,2.04,3,Simultaneous
1056,14.43,2,Simultaneous
1056,54.1,4,Simultaneous
1057,0.0,4,Simultaneous
1057,67.35,4,Simultaneous
1057,86.21,4,Simultaneous
1057,94.18,2,Simultaneous
1057,4.01,2,Conflict
1057,16.47,2,Conflict
1057,31.38,2,Conflict
1057,39.49,3,Conflict
1057,96.0,2,Conflict
1058,0.0,4,Simultaneous
1058,37.17,2,Simultaneous
1058,40.73,4,Simultaneous
1058,63.32,3,Simultaneous
1058,47.86,2,Conflict
1058,55.02,4,Conflict
1058,58.3,3,Conflict
1059,0.0,4,Simultaneous
1059,4.65,3,Simultaneous
1059,56.18,3,Simultaneous
1059,80.59,3,Simultaneous
1059,37.63,2,Conflict
1059,85.13,2,Conflict
1060,0.0,4,Simultaneous
1060,16.04,4,Simultaneous
1060,76.55,2,Simultaneous
1060,87.92,2,Simultaneous
1060,40.32,2,Conflict
1060,43.48,2,Conflict
1060,68.08,3,Conflict
1061,0.0,4,Simultaneous
1061,67.8,3,Simultaneous
1061,75.68,2,Simultaneous
1061,87.12,2,Simultaneous
1061,31.38,2,Conflict
1061,46.06,2,Conflict
1061,70.89,2,Conflict
1061,85.65,4,Conflict
1061,87.13,4,Conflict
1062,0.0,4,Simultaneous
1062,35.78,3,Simultaneous
1062,67.72,3,Simultaneous
1062,73.7,3,Simultaneous
1062,94.92,3,Conflict
1063,0.0,4,Simultaneous
1063,37.57,2,Simultaneous
1063,75.95,2,Simultaneous
1063,88.35,2,Simultaneous
1063,28.1,3,Conflict
1063,41.56,2,Conflict
1063,42.81,3,Conflict
1063,59.58,2,Conflict
1064,0.0,4,Simultaneous
1064,14.71,2,Simultaneous
1064,42.62,3,Simultaneous
1064,67.11,2,Simultaneous
1064,54.26,2,Conflict
1064,82.52,3,Conflict
1065,0.0,4,Simultaneous
1065,7.37,4,Simultaneous
1065,12.65,2,Simultaneous
1065,24.5,2,Simultaneous
1065,32.69,3,Simultaneous
1065,37.17,3,Simultaneous
1065,33.77,2,Conflict
1065,60.31,2,Conflict
1066,0.0,4,Simultaneous
1066,46.89,3,Simultaneous
1066,81.83,2,Simultaneous
1066,93.94,2,Simultaneous
1066,38.29,4,Conflict
1067,0.0,4,Simultaneous
1067,15.61,3,Simultaneous
1067,21.59,2,Simultaneous
1067,64.65,2,Simultaneous
1067,94.75,3,Conflict
1068,0.0,4,Simultaneous
1068,8.73,2,Simultaneous
1068,75.24,2,Simultaneous
1068,80.94,2,Simultaneous
1068,81.56,2,Simultaneous
1068,82.67,3,Simultaneous
1068,28.22,2,Conflict
1068,40.1,3,Conflict
1068,40.65,2,Conflict
1068,73.59,2,Conflict
1068,78.3,2,Conflict
1068,79.52,3,Conflict
1069,0.0,4,Simultaneous
1069,36.1,4,Simultaneous
1069,80.34,2,Simultaneous
1069,98.7,3,Simultaneous
1069,59.32,3,Conflict
1069,80.7,2,Conflict
1070,0.0,4,Simultaneous
1070,3.03,2,Simultaneous
1070,53.2,2,Simultaneous
1070,76.6,2,Simultaneous
1070,46.53,2,Conflict
1070,46.8,2,Conflict
1070,69.82,3,Conflict
1070,75.19,4,Conflict
1071,0.0,4,Simultaneous
1071,1.19,2,Simultaneous
1071,41.41,3,Simultaneous
1071,57.24,3,Simultaneous
1072,0.0,4,Simultaneous
1072,30.08,2,Simultaneous
1072,60.78,3,Simultaneous
1072,88.68,3,Simultaneous
1072,73.79,2,Conflict
1072,77.06,2,Conflict
1073,0.0,4,Simultaneous
1073,6.95,3,Simultaneous
1073,66.17,2,Simultaneous
1073,91.69,2,Simultaneous
1073,72.75,2,Conflict
1073,84.99,3,Conflict
1074,0.0,4,Simultaneous
1074,14.84,2,Simultaneous
1074,80.69,3,Simultaneous
1074,85.95,3,Simultaneous
1074,17.36,3,Conflict
1074,54.99,2,Conflict
1074,61.21,2,Conflict
1074,63.21,4,Conflict
1074,67.24,2,Conflict
1074,81.05,4,Conflict
1074,90.12,3,Conflict
1075,0.0,4,Simultaneous
1075,34.91,2,Simultaneous
1075,37.06,2,Simultaneous
1075,52.1,4,Simultaneous
1075,81.03,2,Simultaneous
1075,85.07,2,Simultaneous
1075,15.57,3,Conflict
1075,54.15,4,Conflict
1075,59.72,3,Conflict
1075,67.65,2,Conflict
1075,71.65,2,Conflict
1075,71.75,2,Conflict
1075,89.08,2,Conflict
1076,0.0,4,Simultaneous
1076,5.81,3,Simultaneous
1076,15.28,2,Simultaneous
1076,73.57,3,Simultaneous
1076,53.01,2,Conflict
1077,0.0,4,Simultaneous
1077,20.15,3,Simultaneous
1077,94.43,2,Simultaneous
1077,94.64,2,Simultaneous
1078,0.0,4,Simultaneous
1078,9.37,2,Simultaneous
1078,32.96,2,Simultaneous
1078,55.56,2,Simultaneous
1078,27.77,3,Conflict
1079,0.0,4,Simultaneous
1079,10.23,2,Simultaneous
1079,13.66,2,Simultaneous
1079,20.43,3,Simultaneous
1079,66.17,4,Conflict
1079,75.55,3,Conflict
1080,0.0,4,Simultaneous
1080,5.4,3,Simultaneous
1080,34.41,2,Simultaneous
1080,37.52,3,Simultaneous
1080,37.98,2,Conflict
1080,96.08,2,Conflict
1081,0.0,4,Simultaneous
1081,0.56,2,Simultaneous
1081,12.32,3,Simultaneous
1081,73.43,3,Simultaneous
1081,30.16,2,Conflict
1081,38.74,4,Conflict
1081,62.02,3,Conflict
1082,0.0,4,Simultaneous
1082,0.59,3,Simultaneous
1082,54.26,2,Simultaneous
1082,62.77,3,Simultaneous
1082,53.84,2,Conflict
1082,93.75,3,Conflict
1083,0.0,4,Simultaneous
1083,0.88,2,Simultaneous
1083,11.01,2,Simultaneous
1083,21.89,3,Simultaneous
1083,19.15,2,Conflict
1083,79.73,3,Conflict
1084,0.0,4,Simultaneous
1084,34.62,3,Simultaneous
1084,37.85,2,Simultaneous
1084,90.46,4,Simultaneous
1085,0.0,4,Simultaneous
1085,23.58,2,Simultaneous
1085,58.55,3,Simultaneous
1085,82.84,2,Simultaneous
1085,9.4,3,Conflict
1085,49.98,2,Conflict
1085,59.29,4,Conflict
1086,0.0,4,Simultaneous
1086,23.88,2,Simultaneous
1086,68.18,2,Simultaneous
1086,91.88,2,Simultaneous
1086,78.95,2,Conflict
1087,0.0,4,Simultaneous
1087,78.63,4,Simultaneous
1087,91.37,3,Simultaneous
1087,92.28,3,Simultaneous
1087,22.51,2,Conflict
1087,24.57,3,Conflict
1087,81.37,3,Conflict
1087,92.99,3,Conflict
1088,0.0,4,Simultaneous
1088,11.13,2,Simultaneous
1088,18.49,2,Simultaneous
1088,55.73,3,Simultaneous
1088,34.52,2,Conflict
1088,91.13,2,Conflict
1089,0.0,4,Simultaneous
1089,12.9,3,Simultaneous
1089,21.89,2,Simultaneous
1089,60.23,2,Simultaneous
1089,8.63,2,Conflict
1089,59.5,3,Conflict
1089,65.01,3,Conflict
1089,92.12,2,Conflict
1090,0.0,4,Simultaneous
1090,5.64,2,Simultaneous
1090,11.92,2,Simultaneous
1090,78.49,3,Simultaneous
1090,8.59,3,Conflict
1090,32.38,2,Conflict
1090,38.7,3,Conflict
1090,89.44,2,Conflict
1090,96.79,3,Conflict
1091,0.0,4,Simultaneous
1091,18.86,3,Simultaneous
1091,68.38,2,Simultaneous
1091,83.99,3,Simultaneous
1091,31.68,2,Conflict
1091,34.89,4,Conflict
1091,39.16,2,Conflict
1091,61.78,2,Conflict
1092,0.0,4,Simultaneous
1092,41.91,2,Simultaneous
1092,54.26,3,Simultaneous
1092,65.87,2,Simultaneous
1092,30.81,3,Conflict
1093,0.0,4,Simultaneous
1093,48.59,2,Simultaneous
1093,57.38,3,Simultaneous
1093,74.93,2,Simultaneous
1093,46.2,2,Conflict
1093,57.39,2,Conflict
1093,58.05,3,Conflict
1093,62.01,2,Conflict
1093,66.96,3,Conflict
1093,80.88,3,Conflict
1093,91.98,3,Conflict
1094,0.0,4,Simultaneous
1094,1.05,2,Simultaneous
1094,26.02,3,Simultaneous
1094,80.84,2,Simultaneous
1094,20.27,4,Conflict
1094,32.46,2,Conflict
1094,39.83,2,Conflict
1095,0.0,4,Simultaneous
1095,0.59,2,Simultaneous
1095,44.3,2,Simultaneous
1095,89.71,3,Simultaneous
1095,6.7,2,Conflict
1095,23.63,2,Conflict
1095,43.04,3,Conflict
1095,49.51,2,Conflict
1095,65.3,3,Conflict
1096,0.0,4,Simultaneous
1096,2.85,2,Simultaneous
1096,27.29,3,Simultaneous
1096,90.97,3,Simultaneous
1096,84.01,4,Conflict
1097,0.0,4,Simultaneous
1097,68.17,2,Simultaneous
1097,73.89,2,Simultaneous
1097,84.99,2,Simultaneous
1097,27.51,2,Conflict
1097,91.5,2,Conflict
1098,0.0,4,Simultaneous
1098,9.31,2,Simultaneous
1098,58.53,2,Simultaneous
1098,73.26,2,Simultaneous
1098,16.42,2,Conflict
1098,23.04,3,Conflict
1099,0.0,4,Simultaneous
1099,26.36,2,Simultaneous
1099,37.52,3,Simultaneous
1099,98.25,3,Simultaneous
1099,11.77,3,Conflict
1100,0.0,4,Simultaneous
1100,18.93,3,Simultaneous
1100,40.15,4,Simultaneous
1100,66.34,3,Simultaneous
1100,7.19,3,Conflict
1100,98.38,3,Conflict
1101,0.0,4,Simultaneous
1101,10.11,3,Simultaneous
1101,38.0,3,Simultaneous
1101,62.48,3,Simultaneous
1101,24.43,2,Conflict
1101,46.9,2,Conflict
1101,96.93,2,Conflict
1102,0.0,4,Simultaneous
1102,3.36,3,Simultaneous
1102,3.74,3,Simultaneous
1102,8.52,2,Simultaneous
1102,19.11,3,Conflict
1102,36.19,3,Conflict
1102,89.76,3,Conflict
1103,0.0,4,Simultaneous
1103,4.98,2,Simultaneous
1103,87.86,2,Simultaneous
1103,97.49,3,Simultaneous
1103,38.31,3,Conflict
1103,73.02,4,Conflict
1103,76.97,2,Conflict
1104,0.0,4,Simultaneous
1104,1.07,3,Simultaneous
1104,8.47,2,Simultaneous
1104,48.58,3,Simultaneous
1104,38.87,3,Conflict
1105,0.0,4,Simultaneous
1105,29.36,2,Simultaneous
1105,40.08,2,Simultaneous
1105,80.09,2,Simultaneous
1105,24.13,2,Conflict
1106,0.0,4,Simultaneous
1106,5.62,2,Simultaneous
1106,16.47,2,Simultaneous
1106,51.41,2,Simultaneous
1106,63.28,2,Simultaneous
1106,72.8,3,Simultaneous
1106,14.37,3,Conflict
1106,34.07,2,Conflict
1107,0.0,4,Simultaneous
1107,24.07,2,Simultaneous
1107,35.15,2,Simultaneous
1107,50.03,3,Simultaneous
1107,17.05,4,Conflict
1107,55.29,2,Conflict
1108,0.0,4,Simultaneous
1108,4.38,3,Simultaneous
1108,39.48,2,Simultaneous
1108,82.27,2,Simultaneous
1108,16.07,4,Conflict
1108,41.52,2,Conflict
1108,55.29,3,Conflict
1108,68.17,3,Conflict
1108,93.65,4,Conflict
1109,0.0,4,Simultaneous
1109,26.17,2,Simultaneous
1109,59.73,2,Simultaneous
1109,75.36,2,Simultaneous
1109,47.47,2,Conflict
1110,0.0,4,Simultaneous
1110,27.47,2,Simultaneous
1110,59.29,3,Simultaneous
